"Date","Transaction","Name","Memo","Amount"
"2025-05-19","DEBIT","DEBIT PURCHASE BIG BOYS GRILLEDWASHINGTON  MO","Download from usbank.com.9057","-18.50"
"2025-05-19","DEBIT","DEBIT PURCHASE -VISA MCDONALD'S F4212WASHINGTON  MO","Download from usbank.com.9057","-25.78"
"2025-05-19","DEBIT","DEBIT PURCHASE -VISA TACO LOCO       WASHINGTON  MO","Download from usbank.com.9057","-33.92"
"2025-05-19","DEBIT","WEB AUTHORIZED PMT PAYPAL","Download from usbank.com.","-29.99"
"2025-05-19","DEBIT","DEBIT PURCHASE WAL-MART #0172  WASHINGTON  MO","Download from usbank.com.9057","-13.00"
"2025-05-19","DEBIT","DEBIT PURCHASE WM SUPERC 1701 AWASHINGTON  MO","Download from usbank.com.9057","-91.51"
"2025-05-19","DEBIT","MONTHLY MAINTENANCE FEE","Download from usbank.com.","-12.00"
"2025-05-19","CREDIT","MONTHLY MAINTENANCE FEE WAIVED","Download from usbank.com.","12.00"
"2025-05-20","CREDIT","MOBILE BANKING TRANSFER DEPOSIT 0796","Download from usbank.com.","200.00"
"2025-05-20","DEBIT","WEB AUTHORIZED PMT PAYPAL","Download from usbank.com.","-11.99"
"2025-05-21","DEBIT","DEBIT PURCHASE WM SUPERC 1701 AWASHINGTON  MO","Download from usbank.com.9057","-34.23"
"2025-05-22","DEBIT","DEBIT PURCHASE -VISA SPORT CLIPS - MOWASHINGTON  MO","Download from usbank.com.9057","-40.00"
"2025-05-22","DEBIT","DEBIT PURCHASE AMOCO#1096100FA WASHINGTON  MO","Download from usbank.com.9057","-8.20"
"2025-05-23","DEBIT","DEBIT PURCHASE -VISA MR FUEL 717     VILLA RIDGE MO","Download from usbank.com.9057","-3.11"
"2025-05-27","CREDIT","MOBILE BANKING TRANSFER DEPOSIT 0796","Download from usbank.com.","200.00"
"2025-05-27","CREDIT","MOBILE BANKING TRANSFER DEPOSIT 9767","Download from usbank.com.","50.00"
"2025-05-27","DEBIT","DEBIT PURCHASE -VISA BENNETT SPRING SLEBANON     MO","Download from usbank.com.9057","-16.19"
"2025-05-27","DEBIT","DEBIT PURCHASE -VISA BENNETT SPRING SLEBANON     MO","Download from usbank.com.9057","-16.19"
"2025-05-27","DEBIT","DEBIT PURCHASE -VISA BENNETT SPRING SLEBANON     MO","Download from usbank.com.9057","-9.69"
"2025-05-27","DEBIT","DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA","Download from usbank.com.9057","-7.98"
"2025-05-27","DEBIT","DEBIT PURCHASE -VISA MCDONALD'S F4695LEBANON     MO","Download from usbank.com.9057","-32.60"
"2025-05-27","DEBIT","DEBIT PURCHASE BP#8890253FAS-T WASHINGTON  MO","Download from usbank.com.9057","-39.77"
"2025-05-29","DEBIT","DEBIT PURCHASE -VISA STARBUCKS 66505 WASHINGTON  MO","Download from usbank.com.9057","-14.59"
"2025-05-29","DEBIT","DEBIT PURCHASE -VISA PULQUE MEXICAN RWASHINGTON  MO","Download from usbank.com.9057","-45.32"
"2025-05-29","DEBIT","DEBIT PURCHASE -VISA MCDONALD'S F4212WASHINGTON  MO","Download from usbank.com.9057","-1.84"
"2025-05-30","DEBIT","DEBIT PURCHASE -VISA ARBYS 7024      WASHINGTON  MO","Download from usbank.com.9057","-15.72"
"2025-06-02","CREDIT","MOBILE BANKING TRANSFER DEPOSIT 0796","Download from usbank.com.","200.00"
"2025-06-02","DEBIT","DEBIT PURCHASE -VISA MCDONALD'S F4212WASHINGTON  MO","Download from usbank.com.9057","-26.86"
"2025-06-02","DEBIT","DEBIT PURCHASE -VISA CINEMA 1 PLUS   WASHINGTON  MO","Download from usbank.com.9057","-29.39"
"2025-06-02","DEBIT","DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA","Download from usbank.com.9057","-11.96"
"2025-06-02","DEBIT","DEBIT PURCHASE -VISA APPLEBEES 8119  WASHINGTON  MO","Download from usbank.com.9057","-49.42"
"2025-06-02","DEBIT","DEBIT PURCHASE SCHNUCKS WASHINGWASHINGTON  MO","Download from usbank.com.9057","-11.63"
"2025-06-03","DEBIT","DEBIT PURCHASE WM SUPERC 1701 AWASHINGTON  MO","Download from usbank.com.9057","-44.01"
"2025-06-04","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-34.51"
"2025-06-04","DEBIT","DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA","Download from usbank.com.9057","-7.98"
"2025-06-04","DEBIT","DEBIT PURCHASE -VISA MCDONALD'S F4212WASHINGTON  MO","Download from usbank.com.9057","-10.87"
"2025-06-05","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-4.64"
"2025-06-05","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-1.96"
"2025-06-05","DEBIT","DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA","Download from usbank.com.9057","-12.98"
"2025-06-05","DEBIT","ELECTRONIC WITHDRAWAL SANDBOX INTERACT","Download from usbank.com.","-14.95"
"2025-06-05","DEBIT","DEBIT PURCHASE WM SUPERC 1701 AWASHINGTON  MO","Download from usbank.com.9057","-6.16"
"2025-06-09","CREDIT","MOBILE BANKING TRANSFER DEPOSIT 9767","Download from usbank.com.","50.00"
"2025-06-09","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-5.45"
"2025-06-09","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-13.33"
"2025-06-09","DEBIT","DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA","Download from usbank.com.9057","-2.99"
"2025-06-09","DEBIT","DEBIT PURCHASE -VISA TACO LOCO       WASHINGTON  MO","Download from usbank.com.9057","-32.08"
"2025-06-09","DEBIT","DEBIT PURCHASE WM SUPERC 1701 AWASHINGTON  MO","Download from usbank.com.9057","-9.00"
"2025-06-09","DEBIT","DEBIT PURCHASE AMOCO#1096100FA WASHINGTON  MO","Download from usbank.com.9057","-12.04"
"2025-06-11","DEBIT","DEBIT PURCHASE -VISA CASH APP*E M    Oakland     CA","Download from usbank.com.9057","-31.00"
"2025-06-12","DEBIT","RECURRING DEBIT PURCHASE PAYPAL *DISCORD 402-935-7733CA","Download from usbank.com.9057","-10.41"
"2025-06-12","DEBIT","RECURRING DEBIT PURCHASE Spotify USA     877-7781161 NY","Download from usbank.com.9057","-5.99"
"2025-06-13","CREDIT","ELECTRONIC DEPOSIT LOWE'S HOME CENT","Download from usbank.com.","367.17"
"2025-06-13","DEBIT","DEBIT PURCHASE -VISA MCDONALD'S F4212WASHINGTON  MO","Download from usbank.com.9057","-14.68"
"2025-06-13","DEBIT","DEBIT PURCHASE -VISA CINEMA 1 PLUS   WASHINGTON  MO","Download from usbank.com.9057","-21.23"
"2025-06-16","DEBIT","DEBIT PURCHASE -VISA CINEMA 1 PLUS   WASHINGTON  MO","Download from usbank.com.9057","-29.39"
"2025-06-16","DEBIT","DEBIT PURCHASE -VISA MCDONALD'S F4212WASHINGTON  MO","Download from usbank.com.9057","-34.58"
"2025-06-16","DEBIT","DEBIT PURCHASE AMOCO#1096100FA WASHINGTON  MO","Download from usbank.com.9057","-41.66"
"2025-06-16","DEBIT","WEB AUTHORIZED PMT DISCOVER","Download from usbank.com.","-80.17"
"2025-06-17","DEBIT","DEBIT PURCHASE AMOCO#1096100FA WASHINGTON  MO","Download from usbank.com.9057","-6.54"
"2025-06-18","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-1.37"
"2025-06-18","DEBIT","DEBIT PURCHASE -VISA STEAK-N-SHAKE#06WASHINGTON  MO","Download from usbank.com.9057","-24.55"
"2025-06-18","DEBIT","DEBIT PURCHASE AMOCO#1096100FA WASHINGTON  MO","Download from usbank.com.9057","-7.92"
"2025-06-18","DEBIT","MONTHLY MAINTENANCE FEE","Download from usbank.com.","-12.00"
"2025-06-18","CREDIT","MONTHLY MAINTENANCE FEE WAIVED","Download from usbank.com.","12.00"
"2025-06-20","CREDIT","MOBILE BANKING TRANSFER DEPOSIT 9767","Download from usbank.com.","293.00"
"2025-06-20","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-20.05"
"2025-06-20","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-10.51"
"2025-06-20","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-1.37"
"2025-06-20","DEBIT","DEBIT PURCHASE -VISA CHICK-FIL-A #041BRIDGETON   MO","Download from usbank.com.9057","-36.74"
"2025-06-20","DEBIT","WEB AUTHORIZED PMT PAYPAL","Download from usbank.com.","-11.99"
"2025-06-23","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-1.37"
"2025-06-23","DEBIT","DEBIT PURCHASE AMOCO#1096100FA WASHINGTON  MO","Download from usbank.com.9057","-5.07"
"2025-06-23","DEBIT","DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA","Download from usbank.com.9057","-2.99"
"2025-06-23","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-1.37"
"2025-06-23","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-10.51"
"2025-06-23","DEBIT","DEBIT PURCHASE -VISA DAIRY QUEEN #418WASHINGTON  MO","Download from usbank.com.9057","-19.23"
"2025-06-23","DEBIT","ELECTRONIC WITHDRAWAL HIEU VO","Download from usbank.com.","-42.00"
"2025-06-23","DEBIT","DEBIT PURCHASE WM SUPERC 1701 AWASHINGTON  MO","Download from usbank.com.9057","-8.69"
"2025-06-25","DEBIT","DEBIT PURCHASE -VISA STARBUCKS STORE WASHINGTON  MO","Download from usbank.com.9057","-13.28"
"2025-06-25","DEBIT","ELECTRONIC WITHDRAWAL LILITH NETWORK H","Download from usbank.com.","-14.99"
"2025-06-25","DEBIT","ELECTRONIC WITHDRAWAL LILITH NETWORK H","Download from usbank.com.","-19.98"
"2025-06-26","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-3.54"
"2025-06-26","DEBIT","DEBIT PURCHASE AMOCO#1096100FA WASHINGTON  MO","Download from usbank.com.9057","-37.96"
"2025-06-26","DEBIT","ELECTRONIC WITHDRAWAL LILITH NETWORK H","Download from usbank.com.","-24.98"
"2025-06-27","CREDIT","ELECTRONIC DEPOSIT LOWE'S HOME CENT","Download from usbank.com.","416.59"
"2025-06-27","DEBIT","DEBIT PURCHASE -VISA MCDONALD'S F4212WASHINGTON  MO","Download from usbank.com.9057","-26.54"
"2025-06-27","DEBIT","ELECTRONIC WITHDRAWAL LILITH NETWORK H","Download from usbank.com.","-4.99"
"2025-06-30","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-17.68"
"2025-06-30","DEBIT","DEBIT PURCHASE -VISA STARBUCKS STORE WASHINGTON  MO","Download from usbank.com.9057","-13.28"
"2025-06-30","DEBIT","DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA","Download from usbank.com.9057","-38.93"
"2025-06-30","DEBIT","DEBIT PURCHASE -VISA MCDONALD'S F4212WASHINGTON  MO","Download from usbank.com.9057","-10.11"
"2025-07-02","DEBIT","DEBIT PURCHASE -VISA STEAK-N-SHAKE#06WASHINGTON  MO","Download from usbank.com.9057","-26.85"
"2025-07-02","DEBIT","DEBIT PURCHASE FIVE BELO 1905 VWASHINGTON  MO","Download from usbank.com.9057","-9.86"
"2025-07-03","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-26.34"
"2025-07-03","DEBIT","DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA","Download from usbank.com.9057","-9.99"
"2025-07-03","DEBIT","DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA","Download from usbank.com.9057","-37.96"
"2025-07-03","DEBIT","DEBIT PURCHASE -VISA MCDONALD'S F4212WASHINGTON  MO","Download from usbank.com.9057","-35.13"
"2025-07-07","DEBIT","DEBIT PURCHASE -VISA PAYPAL *STEAM GA425-952-2985WA","Download from usbank.com.9057","-1.42"
"2025-07-07","DEBIT","DEBIT PURCHASE -VISA PAYPAL *STEAM GA425-952-2985WA","Download from usbank.com.9057","-3.29"
"2025-07-07","DEBIT","DEBIT PURCHASE -VISA PAYPAL *STEAM GA425-952-2985WA","Download from usbank.com.9057","-14.39"
"2025-07-07","DEBIT","DEBIT PURCHASE -VISA DAIRY QUEEN #418WASHINGTON  MO","Download from usbank.com.9057","-7.50"
"2025-07-07","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-23.24"
"2025-07-07","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-1.37"
"2025-07-07","DEBIT","DEBIT PURCHASE AMOCO#1096100FA WASHINGTON  MO","Download from usbank.com.9057","-10.14"
"2025-07-07","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-1.37"
"2025-07-07","DEBIT","WEB AUTHORIZED PMT DISCOVER","Download from usbank.com.","-55.29"
"2025-07-08","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-10.51"
"2025-07-08","DEBIT","DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA","Download from usbank.com.9057","-15.96"
"2025-07-08","DEBIT","DEBIT PURCHASE -VISA MCDONALD'S F4212WASHINGTON  MO","Download from usbank.com.9057","-26.76"
"2025-07-09","DEBIT","DEBIT PURCHASE AMOCO#1096100FA WASHINGTON  MO","Download from usbank.com.9057","-12.21"
"2025-07-10","DEBIT","DEBIT PURCHASE WM SUPERC 1701 AWASHINGTON  MO","Download from usbank.com.9057","-16.48"
"2025-07-11","CREDIT","ELECTRONIC DEPOSIT LOWE'S HOME CENT","Download from usbank.com.","339.71"
"2025-07-11","DEBIT","DEBIT PURCHASE -VISA Subway 5540     Washington  MO","Download from usbank.com.9057","-16.25"
"2025-07-11","DEBIT","DEBIT PURCHASE AMOCO#1096100FA WASHINGTON  MO","Download from usbank.com.9057","-42.55"
"2025-07-14","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-1.96"
"2025-07-14","DEBIT","DEBIT PURCHASE -VISA SUSHI KING      WASHINGTON  MO","Download from usbank.com.9057","-44.48"
"2025-07-14","DEBIT","DEBIT PURCHASE WM SUPERC 1701 AWASHINGTON  MO","Download from usbank.com.9057","-6.66"
"2025-07-14","DEBIT","RECURRING DEBIT PURCHASE PAYPAL *DISCORD 402-935-7733CA","Download from usbank.com.9057","-10.41"
"2025-07-14","DEBIT","RECURRING DEBIT PURCHASE Spotify USA     877-7781161 NY","Download from usbank.com.9057","-5.99"
"2025-07-14","DEBIT","DEBIT PURCHASE AMOCO#1096100FA WASHINGTON  MO","Download from usbank.com.9057","-6.54"
"2025-07-14","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-10.51"
"2025-07-14","DEBIT","DEBIT PURCHASE -VISA STARBUCKS STORE WASHINGTON  MO","Download from usbank.com.9057","-13.28"
"2025-07-14","DEBIT","DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA","Download from usbank.com.9057","-6.97"
"2025-07-14","DEBIT","DEBIT PURCHASE -VISA FSP*SLZOO - RAILSAINT LOUIS MO","Download from usbank.com.9057","-15.90"
"2025-07-14","DEBIT","DEBIT PURCHASE -VISA PUTTSHACK ST. LO131-26207888MO","Download from usbank.com.9057","-55.84"
"2025-07-15","DEBIT","DEBIT PURCHASE -VISA TST*FORDOS KILLEBOSTON      MO","Download from usbank.com.9057","-38.37"
"2025-07-16","DEBIT","DEBIT PURCHASE -VISA TACO LOCO       WASHINGTON  MO","Download from usbank.com.9057","-18.14"
"2025-07-17","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-1.37"
"2025-07-17","DEBIT","DEBIT PURCHASE -VISA MCDONALD'S F4212WASHINGTON  MO","Download from usbank.com.9057","-10.87"
"2025-07-18","DEBIT","ELECTRONIC WITHDRAWAL LILITH NETWORK H","Download from usbank.com.","-9.99"
"2025-07-18","DEBIT","MONTHLY MAINTENANCE FEE","Download from usbank.com.","-12.00"
"2025-07-18","CREDIT","MONTHLY MAINTENANCE FEE WAIVED","Download from usbank.com.","12.00"
"2025-07-21","CREDIT","MOBILE BANKING TRANSFER DEPOSIT 9767","Download from usbank.com.","100.00"
"2025-07-21","DEBIT","DEBIT PURCHASE -VISA Subway 5540     Washington  MO","Download from usbank.com.9057","-14.78"
"2025-07-21","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-1.37"
"2025-07-21","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-10.51"
"2025-07-21","DEBIT","DEBIT PURCHASE LOWE'S #1648    WASHINGTON  MO","Download from usbank.com.9057","-15.24"
"2025-07-21","DEBIT","DEBIT PURCHASE AMOCO#1096100FA WASHINGTON  MO","Download from usbank.com.9057","-40.33"
"2025-07-21","DEBIT","WEB AUTHORIZED PMT PAYPAL","Download from usbank.com.","-11.99"
"2025-07-22","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-23.46"
"2025-07-22","DEBIT","DEBIT PURCHASE LOWE'S #1648    WASHINGTON  MO","Download from usbank.com.9057","-11.44"
"2025-07-23","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-1.37"
"2025-07-23","DEBIT","DEBIT PURCHASE -VISA TACO LOCO       WASHINGTON  MO","Download from usbank.com.9057","-25.01"
"2025-07-24","CREDIT","MOBILE BANKING TRANSFER DEPOSIT 9767","Download from usbank.com.","100.00"
"2025-07-25","CREDIT","ELECTRONIC DEPOSIT LOWE'S HOME CENT","Download from usbank.com.","665.45"
"2025-07-28","DEBIT","DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA","Download from usbank.com.9057","-34.97"
"2025-07-28","DEBIT","DEBIT PURCHASE -VISA STARBUCKS 66505 WASHINGTON  MO","Download from usbank.com.9057","-14.59"
"2025-07-28","DEBIT","DEBIT PURCHASE AMOCO#1096100FA WASHINGTON  MO","Download from usbank.com.9057","-3.90"
"2025-07-29","CREDIT","MOBILE BANKING TRANSFER DEPOSIT 8967","Download from usbank.com.","100.00"
"2025-07-30","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-1.37"
"2025-07-30","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-3.65"
"2025-07-30","DEBIT","DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA","Download from usbank.com.9057","-17.97"
"2025-07-31","DEBIT","DEBIT PURCHASE WM SUPERC 1701 AWASHINGTON  MO","Download from usbank.com.9057","-27.14"
"2025-08-01","DEBIT","DEBIT PURCHASE BP#8890253FAS-T WASHINGTON  MO","Download from usbank.com.9057","-42.41"
"2025-08-04","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-23.78"
"2025-08-04","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-1.37"
"2025-08-04","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-34.00"
"2025-08-04","DEBIT","DEBIT PURCHASE -VISA CKE*TROPICAL SNOWASHINGTON  MO","Download from usbank.com.9057","-18.50"
"2025-08-04","DEBIT","DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA","Download from usbank.com.9057","-14.98"
"2025-08-04","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-1.37"
"2025-08-04","DEBIT","DEBIT PURCHASE WAL-MART #0172  WASHINGTON  MO","Download from usbank.com.9057","-25.05"
"2025-08-04","DEBIT","ELECTRONIC WITHDRAWAL WINDSCRIBE LIMIT","Download from usbank.com.","-69.00"
"2025-08-05","DEBIT","DEBIT PURCHASE -VISA MCDONALD'S F7686ST CLAIR    MO","Download from usbank.com.9057","-13.46"
"2025-08-05","DEBIT","DEBIT PURCHASE -VISA DAIRY QUEEN #418WASHINGTON  MO","Download from usbank.com.9057","-13.58"
"2025-08-07","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-3.54"
"2025-08-07","DEBIT","DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA","Download from usbank.com.9057","-15.96"
"2025-08-07","DEBIT","DEBIT PURCHASE -VISA MCDONALD'S F4212WASHINGTON  MO","Download from usbank.com.9057","-28.82"
"2025-08-07","DEBIT","DEBIT PURCHASE -VISA WASHMOFAIR-SFBAAWASHINGTON  MO","Download from usbank.com.9057","-9.00"
"2025-08-08","CREDIT","ELECTRONIC DEPOSIT LOWE'S HOME CENT","Download from usbank.com.","546.88"
"2025-08-08","DEBIT","DEBIT PURCHASE -VISA SPORT CLIPS - MOWASHINGTON  MO","Download from usbank.com.9057","-40.00"
"2025-08-08","DEBIT","ELECTRONIC WITHDRAWAL LILITH NETWORK H","Download from usbank.com.","-20.93"
"2025-08-11","CREDIT","MOBILE BANKING TRANSFER DEPOSIT 9767","Download from usbank.com.","100.00"
"2025-08-11","DEBIT","DEBIT PURCHASE -VISA STEAK-N-SHAKE#06WASHINGTON  MO","Download from usbank.com.9057","-26.85"
"2025-08-11","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-10.51"
"2025-08-11","DEBIT","DEBIT PURCHASE -VISA WASHMO FAIR-DRINWASHINGTON  MO","Download from usbank.com.9057","-5.00"
"2025-08-11","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-10.51"
"2025-08-11","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-1.37"
"2025-08-11","DEBIT","DEBIT PURCHASE AMOCO#1096100FA WASHINGTON  MO","Download from usbank.com.9057","-44.18"
"2025-08-11","DEBIT","DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA","Download from usbank.com.9057","-14.98"
"2025-08-11","DEBIT","DEBIT PURCHASE -VISA WASHMO FAIR-LUNCWASHINGTON  MO","Download from usbank.com.9057","-25.00"
"2025-08-11","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-1.37"
"2025-08-11","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-1.37"
"2025-08-11","DEBIT","ELECTRONIC WITHDRAWAL HUA PHU QUY","Download from usbank.com.","-15.99"
"2025-08-12","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-10.51"
"2025-08-12","DEBIT","RECURRING DEBIT PURCHASE PAYPAL *DISCORD 402-935-7733CA","Download from usbank.com.9057","-10.41"
"2025-08-12","DEBIT","RECURRING DEBIT PURCHASE Spotify USA     877-7781161 NY","Download from usbank.com.9057","-5.99"
"2025-08-12","DEBIT","WEB AUTHORIZED PMT DISCOVER","Download from usbank.com.","-89.51"
"2025-08-13","DEBIT","ELECTRONIC WITHDRAWAL LILITH NETWORK H","Download from usbank.com.","-14.98"
"2025-08-14","DEBIT","DEBIT PURCHASE -VISA DAIRY QUEEN #418WASHINGTON  MO","Download from usbank.com.9057","-18.25"
"2025-08-15","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-10.63"
"2025-08-18","CREDIT","MOBILE BANKING TRANSFER DEPOSIT 9767","Download from usbank.com.","200.00"
"2025-08-18","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-23.90"
"2025-08-18","DEBIT","DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA","Download from usbank.com.9057","-31.95"
"2025-08-18","DEBIT","DEBIT PURCHASE -VISA STEAK-N-SHAKE#06WASHINGTON  MO","Download from usbank.com.9057","-26.85"
"2025-08-18","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-1.37"
"2025-08-18","DEBIT","ELECTRONIC WITHDRAWAL LILITH NETWORK H","Download from usbank.com.","-30.92"
"2025-08-19","DEBIT","DEBIT PURCHASE -VISA LOWES #01648*   WASHINGTON  MO","Download from usbank.com.9057","-58.77"
"2025-08-19","DEBIT","DEBIT PURCHASE WAL-MART #0172  WASHINGTON  MO","Download from usbank.com.9057","-30.87"
"2025-08-19","DEBIT","MONTHLY MAINTENANCE FEE","Download from usbank.com.","-12.00"
"2025-08-19","CREDIT","MONTHLY MAINTENANCE FEE WAIVED","Download from usbank.com.","12.00"
"2025-08-20","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-10.85"
"2025-08-20","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-1.37"
"2025-08-20","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-1.37"
"2025-08-20","DEBIT","WEB AUTHORIZED PMT PAYPAL","Download from usbank.com.","-11.99"
"2025-08-21","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-26.60"
"2025-08-21","DEBIT","DEBIT PURCHASE -VISA MCDONALD'S F4212WASHINGTON  MO","Download from usbank.com.9057","-23.38"
"2025-08-22","CREDIT","ELECTRONIC DEPOSIT LOWE'S HOME CENT","Download from usbank.com.","570.09"
"2025-08-22","CREDIT","VISA DIRECT CASH APP*E M*CAS","Download from usbank.com.9057","74.67"
"2025-08-22","DEBIT","DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA","Download from usbank.com.9057","-2.99"
"2025-08-22","DEBIT","DEBIT PURCHASE AMOCO#1096100FA WASHINGTON  MO","Download from usbank.com.9057","-40.59"
"2025-08-22","DEBIT","ELECTRONIC WITHDRAWAL LILITH NETWORK H","Download from usbank.com.","-14.97"
"2025-08-25","CREDIT","MOBILE BANKING TRANSFER DEPOSIT 9767","Download from usbank.com.","50.00"
"2025-08-25","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-3.54"
"2025-08-25","DEBIT","DEBIT PURCHASE -VISA 365 MARKET K 888TROY        MI","Download from usbank.com.9057","-3.65"
"2025-08-25","DEBIT","DEBIT PURCHASE -VISA TACO BELL 4241  WASHINGTON  MO","Download from usbank.com.9057","-26.60"
"2025-08-25","DEBIT","DEBIT PURCHASE -VISA APPLEBEES 8119  WASHINGTON  MO","Download from usbank.com.9057","-79.54"
"2025-08-25","DEBIT","DEBIT PURCHASE -VISA STARBUCKS STORE WASHINGTON  MO","Download from usbank.com.9057","-13.28"
